id,ICAO CODE,IATA CODE,AIRPORT NAME,CITY,COUNTRY,Latitude,Longitude
3382,SEAM,ATF,CHACHOAN,AMBATO,ECUADOR,-1.212,-78.574
3383,SECM,N/A,HACIENDA CLEMENTINA,CLEMENTIA,ECUADOR,-1.706,-79.379
3384,SECO,OCC,FRANCISCO DE ORELLANA,COCA,ECUADOR,-0.463,-76.986
3385,SECU,CUE,MARISCAL LAMAR,CUENCA,ECUADOR,-2.889,-78.984
3386,SEGS,GPS,SEYMOUR,GALAPAGOS,GALAPAGOS I. (ECUADOR,-0.454,-90.266
3387,SEGU,GYE,SIMON BOLIVAR INTERNATIONAL,GUAYAQUIL,ECUADOR,-2.158,-79.884
3388,SEGZ,N/A,GUALAQUIZA,GUALAQUIZA,ECUADOR,-3.423,-78.573
3389,SEIB,N/A,ATAHUALPA,IBARRA,ECUADOR,0.338,-78.136
3390,SELA,LGQ,LAGO AGRIO,LAGO AGRIO,ECUADOR,0.092,-76.869
3391,SELJ,N/A,HACIENDA LA JULIA,LA JULIA,ECUADOR,-1.704,-79.552
3392,SELM,N/A,LOMA LARGA,LOMA LARGA,ECUADOR,-1.501,-79.481
3393,SELT,N/A,COTOPAXI INTERNATIONAL,LATACUNGA,ECUADOR,-0.907,-78.616
3394,SEMA,N/A,J M VELASCO IBARRA,MACARA,ECUADOR,-4.38,-79.941
3395,SEMC,XMS,MACAS,MACAS,ECUADOR,-2.299,-78.121
3396,SEMH,MCH,GENERAL SERRANO,MACHALA,ECUADOR,-3.269,-79.962
3397,SEMO,N/A,EL CARMEN,MONTALVO,ECUADOR,-2.067,-76.975
3398,SEMT,MEC,ELOY ALFARO INTERNATIONAL,MANTA,ECUADOR,-0.946,-80.678
3399,SEMX,N/A,MARAGROSA,MARAGROSA,ECUADOR,-2.851,-79.804
3400,SEMY,N/A,MARTINICA,MARTINICA,ECUADOR,-1.74,-79.622
3401,SEPD,N/A,PEDERNALES,PEDERNALES,ECUADOR,0.073,-80.052
3402,SEPV,PVO,REALES TAMARINDOS,PORTOVIEJO,ECUADOR,-1.041,-80.472
3403,SEQU,UIO,MARISCAL SUCRE INTERNATIONAL,QUITO,ECUADOR,-0.141,-78.488
3404,SERB,N/A,CHIMBORAZO,RIOBAMBA,ECUADOR,-1.654,-78.656
3405,SERO,N/A,VICTOR LARREA,SANTA ROSA,ECUADOR,-3.435,-79.978
3406,SESA,SNC,GENERAL ULPIANO PAEZ,SALINAS,ECUADOR,-2.205,-80.989
3407,SESD,N/A,SANTO DOMINGO LOS COLORADOS,SANTO DOMINGO,ECUADOR,-0.248,-79.214
3408,SEST,N/A,SAN CRISTOBAL,SAN CRISTOBAL,ECUADOR,-0.91,-89.616
3409,SETA,N/A,TAURA,TAURA,ECUADOR,-2.261,-79.689
3410,SETE,N/A,MAYOR GALO TORRES,TENA,ECUADOR,-0.987,-77.819
3411,SETR,TPC,TARAPOA,TARAPOA,ECUADOR,-0.123,-76.337
3412,SETU,TUA,EL ROSAL TENIENTE MANTILLA,TULCAN,ECUADOR,0.809,-77.708
3413,SFAL,N/A,STANLEY,STANLEY,FALKLAND ISLANDS,-51.686,-57.777
3414,SGAS,ASU,SILVIO PETTIROSSI INTERNATIONAL,ASUNCION,PARAGUAY,-25.24,-57.519
3415,SGAY,N/A,JUAN DE AYOLAS,AYOLAS,PARAGUAY,-27.371,-56.854
3416,SGCO,N/A,TENIENTE COL CARMELO PERALTA,CONCEPTION,PARAGUAY,-23.442,-57.427
3417,SGFI,N/A,FILADELFIA,FILADELFIA,PARAGUAY,-22.36,-60.054
3418,SGIB,N/A,ITAIPU,ITAIPU,PARAGUAY,-25.407,-54.619
3419,SGME,N/A,DR LUIS MARIA ARGANA INTERNATIONAL,MARISCAL ESTIGARRIBIA,PARAGUAY,-22.045,-60.622
3420,SGPI,N/A,CARLOS MIGUEL JIMENEZ,PILAR,PARAGUAY,-26.881,-58.318
3421,SKAR,AXM,EL EDEN,ARMENIA,COLOMBIA,4.454,-75.765
3422,SKAS,PUU,TRES DE MAYO,PUERTO ASIS,COLOMBIA,0.505,-76.501
3423,SKBC,N/A,LAS FLORES,EL BANCO,COLOMBIA,9.045,-73.975
3424,SKBG,BGA,PALONEGRO,BUCARAMANGA,COLOMBIA,7.126,-73.185
3425,SKBO,BOG,ELDORADO INTERNATIONAL,BOGOTA,COLOMBIA,4.701,-74.147
3426,SKBQ,BAQ,ERNESTO CORTISSOZ,BARRANQUILLA,COLOMBIA,10.889,-74.781
3427,SKBS,BSC,JOSE CELESTINO MUTIS,BAHIA SOLANO,COLOMBIA,6.203,-77.394
3428,SKBU,BUN,GERARDO TOBAR LOPEZ,BUENAVENTURA,COLOMBIA,3.819,-76.99
3429,SKCC,CUC,CAMILO DAZA,CUCUTA,COLOMBIA,7.928,-72.511
3430,SKCD,COG,MANDINGA,CONDOTO,COLOMBIA,5.072,-76.676
3431,SKCG,CTG,RAFAEL NUNEZ,CARTAGENA,COLOMBIA,10.442,-75.513
3432,SKCL,CLO,ALFONSO BONILLA ARAGON INTERNATIONAL,CALI,COLOMBIA,3.543,-76.381
3433,SKCO,TCO,LA FLORIDA,TUMACO,COLOMBIA,1.814,-78.749
3434,SKCZ,CZU,LAS BRUJAS,COROZAL,COLOMBIA,9.332,-75.286
3435,SKEJ,EJA,YARIGUIES,BARRANCABERMEJA,COLOMBIA,7.024,-73.807
3436,SKFL,FLA,GUSTAVO ARTUNDUAGA PAREDES,FLORENCIA,COLOMBIA,1.59,-75.564
3437,SKGI,N/A,SANTIAGO VILA,GIRARDOT,COLOMBIA,4.276,-74.797
3438,SKGO,N/A,SANTA ANA,CARTAGO,COLOMBIA,4.758,-75.956
3439,SKGP,GPI,GUAPI,GUAPI,COLOMBIA,2.57,-77.898
3440,SKGY,N/A,GUAYMARAL,GUAYMARAL,COLOMBIA,4.812,-74.065
3441,SKIB,IBE,PERALES,IBAGUE,COLOMBIA,4.421,-75.133
3442,SKIP,IPI,SAN LUIS,IPIALES,COLOMBIA,0.862,-77.672
3443,SKLC,N/A,ANTONIO ROLDAN BETANCOURT,CAREPA,COLOMBIA,7.812,-76.716
3444,SKLM,N/A,LA MINA,LA MINA,COLOMBIA,11.232,-72.49
3445,SKLT,LET,ALFREDO VASQUEZ COBO,LETICIA,COLOMBIA,-4.193,-69.943
3446,SKMD,EOH,OLAYA HERRERA,MEDELLIN,COLOMBIA,6.22,-75.591
3447,SKMG,MGN,BARACOA,MAGANGUE,COLOMBIA,9.283,-74.839
3448,SKMR,MTR,LOS GARZONES,MONTERIA,COLOMBIA,8.824,-75.826
3449,SKMU,MVP,FABIO ALBERTO LEON BENTLEY,MITU,COLOMBIA,1.254,-70.234
3450,SKMZ,MZL,LA NUBIA,MANIZALES,COLOMBIA,5.03,-75.465
3451,SKNV,NVA,BENITO SALAS,NEIVA,COLOMBIA,2.95,-75.294
3452,SKOC,OCV,AGUAS CLARAS,OCANA,COLOMBIA,8.315,-73.358
3453,SKOT,OTU,OTU,OTU,COLOMBIA,7.01,-74.715
3454,SKPB,N/A,PUERTO BOLIVAR,PUERTO BOLIVAR,COLOMBIA,12.221,-71.985
3455,SKPC,PCR,PUERTO CARRENO,PUERTO CARRENO,COLOMBIA,6.184,-67.493
3456,SKPE,PEI,MATECANA,PEREIRA,COLOMBIA,4.813,-75.739
3457,SKPI,N/A,PITALITO,PITALITO,COLOMBIA,1.858,-76.086
3458,SKPP,PPN,GUILLERMO LEON VALENCIA,POPAYAN,COLOMBIA,2.454,-76.61
3459,SKPS,PSO,ANTONIO NARINO,PASTO,COLOMBIA,1.396,-77.291
3460,SKPV,PVA,EL EMBRUJO,PROVIDENCIA,COLOMBIA,13.357,-81.358
3461,SKQU,N/A,MARIQUITA,MARIQUITA,COLOMBIA,5.213,-74.884
3462,SKRG,MDE,JOSE MARIA CORDOVA,RIO NEGRO,COLOMBIA,6.164,-75.423
3463,SKRH,RCH,ALMIRANTE PADILLA,RIO HACHA,COLOMBIA,11.526,-72.926
3464,SKSA,RVE,LOS COLONIZADORES,SARAVENA,COLOMBIA,6.958,-71.855
3465,SKSJ,SJE,JORGE E GONZALEZ TORRES,SAN JOSE DEL GUAVIARE,COLOMBIA,2.579,-72.639
3466,SKSM,SMR,SIMON BOLIVAR,SANTA MARTA,COLOMBIA,11.119,-74.231
3467,SKSP,ADZ,GUSTAVO ROJAS PINILLA,SAN ANDRES ISLAND,COLOMBIA,12.583,-81.711
3468,SKSV,SVI,EDUARDO FALLA SOLANO,SAN VINCENTE DE CAGUAN,COLOMBIA,2.152,-74.766
3469,SKTD,TDA,TRINIDAD,TRINIDAD,COLOMBIA,5.43,-71.658
3470,SKTM,TME,TAME,TAME,COLOMBIA,6.451,-71.76
3471,SKTU,TRB,GONZALO MEJIA,TURBO,COLOMBIA,8.074,-76.741
3472,SKUC,AUC,SANTIAGO PEREZ,ARAUCA,COLOMBIA,7.069,-70.737
3473,SKUI,UIB,EL CARANO,QUIBDO,COLOMBIA,5.691,-76.641
3474,SKUL,ULQ,FARFAN,TULUA,COLOMBIA,4.088,-76.235
3475,SKVP,VUP,ALFONSO LOPEZ PUMAREJO,VALLEDUPAR,COLOMBIA,10.435,-73.249
3476,SKVV,VVC,VANGUARDIA,VILLAVICENCIO,COLOMBIA,4.168,-73.614
3477,SKYP,N/A,EL YOPAL,EL-YOPAL,COLOMBIA,5.319,-72.384
3478,SLAP,APB,APOLO,APOLO,BOLIVIA,-14.739,-68.411
3479,SLAS,N/A,ASCENSION DE GUARAYOS,ASCENSION DE GUARAYOS,BOLIVIA,-15.719,-63.092
3480,SLBJ,BJO,BERMEJO,BERMEJO,BOLIVIA,-22.769,-64.315
3481,SLCA,CAM,CAMIRI,CAMIRI,BOLIVIA,-20.007,-63.527
3482,SLCB,CBB,JORGE WILSTERMAN,COCHABAMBA,BOLIVIA,-17.421,-66.177
3483,SLCH,N/A,CHIMORE,CHAPACURA,BOLIVIA,-16.99,-65.141
3484,SLCN,N/A,CHARANA,CHARANA,BOLIVIA,-17.594,-69.434
3485,SLCO,CIJ,CAPITAN ANIBAL ARAB,COBIJA,BOLIVIA,-11.04,-68.783
3486,SLCP,CEP,CONCEPCION,CONCEPTION,BOLIVIA,-16.143,-62.026
3487,SLGY,GYA,CAP DE AV EMILIO BELTRAN,GUAYARAMERIN,BOLIVIA,-10.822,-65.346
3488,SLJO,SJB,SAN JOAQUIN,SAN JOAQUIN,BOLIVIA,-13.053,-64.662
3489,SLLP,LPB,EL ALTO INTERNATIONAL,LA PAZ,BOLIVIA,-16.513,-68.192
3490,SLMG,MGD,MAGDALENA,MAGDALENA,BOLIVIA,-13.254,-64.063
3491,SLOR,N/A,JUAN MENDOZA,ORURO,BOLIVIA,-17.963,-67.076
3492,SLPO,POI,CAPITAN NICOLAS ROJAS,POTOSI,BOLIVIA,-19.543,-65.724
3493,SLPS,PSZ,CAP DE AV SALVADOR OGAYA G,PUERTO SUAREZ,BOLIVIA,-18.975,-57.821
3494,SLRA,N/A,SAN RAMON,SAN RAMON,BOLIVIA,-13.264,-64.605
3495,SLRB,N/A,ROBORE,ROBORE,BOLIVIA,-18.328,-59.766
3496,SLRI,RIB,CAP DE AV SELIN ZEITUN LOPEZ,RIBERALTA,BOLIVIA,-11.01,-66.073
3497,SLRQ,RBQ,RURRENABAQUE,RURRENABAQUE,BOLIVIA,-14.428,-67.501
3498,SLRY,N/A,REYES,REYES,BOLIVIA,-14.306,-67.354
3499,SLSA,N/A,SANTA ANA DEL YACUMA,SANTA ANA,BOLIVIA,-13.762,-65.435
3500,SLSB,SRJ,CAPITAN GERMAN QUIROGA G,SAN BORJA,BOLIVIA,-14.857,-66.737
3501,SLSI,N/A,CAP AV JUAN COCHAMANIDIS SAUCEDO,SAN IGNACIO DE VELASCO,BOLIVIA,-16.384,-60.963
3502,SLSM,N/A,SAN IGNACIO DE MOXOS,SAN IGNACIO DE MOXOS,BOLIVIA,-14.966,-65.634
3503,SLSU,SRE,JUANA AZURDUY DE PADILLA,SUCRE,BOLIVIA,-19.007,-65.289
3504,SLTI,N/A,SAN MATIAS,SAN MATHIAS,BOLIVIA,-16.339,-58.402
3505,SLTJ,TJA,CAPITAN ORIEL LEA PLAZA,TARIJA,BOLIVIA,-21.556,-64.701
3506,SLTR,TDD,TTE AV JORGE HENRICH ARAUZ,TRINIDAD,BOLIVIA,-14.819,-64.918
3507,SLVR,VVI,VIRU VIRU INTERNATIONAL,SANTA CRUZ,BOLIVIA,-17.645,-63.135
3508,SMJP,PBM,JOHAN A PENGEL INTERNATIONAL,ZANDERY,SURINAM,5.453,-55.188
3509,SMZO,ORG,ZORG EN HOOP,PARAMARIBO,SURINAM,5.811,-55.191
3510,SOCA,CAY,ROCHAMBEAU,CAYENNE,FRENCH GUYANA,4.82,-52.36
3511,SOOG,N/A,ST GEORGES DE L OYAPOCK,ST.-GEORGES OYAPOCK,FRENCH GUYANA,3.897,-51.804
3512,SPAC,N/A,CIRO ALEGRIA,CIRO ALEGRIA,PERU,-4.607,-77.941
3513,SPAS,N/A,ANDOAS,ANDOAS,PERU,-2.795,-76.466
3514,SPAY,N/A,ATALAYA,ATALAYA,PERU,-10.729,-73.766
3515,SPBB,N/A,MOYOBAMBA,MOYOBAMBA,PERU,-6.019,-76.988
3516,SPBC,N/A,CABALLOCOCHA,CABALLOCOCHA,PERU,-3.917,-70.508
3517,SPBR,N/A,IBERIA,IBERIA,PERU,-11.411,-69.489
3518,SPCL,PCL,CAP FAP DAVID AVENZUR RENGIFO,PUCALLPA,PERU,-8.378,-74.574
3519,SPEO,CHM,TENIENTE FAP JAIME A DE MONTR MORALES,CHIMBOTE,PERU,-9.151,-78.524
3520,SPEP,N/A,PUERTO ESPERANZA,PUERTO ESPERANZA,PERU,-9.768,-70.706
3521,SPEQ,N/A,CESAR TORQUE PODESTA,MOQUEGUA,PERU,-17.179,-70.931
3522,SPGM,TGI,TINGO MARIA,TINGO MARIA,PERU,-9.29,-76.006
3523,SPHI,CIX,CAPT JOSE ABELARDO QUINONES GONZALES,CHICLAYO,PERU,-6.787,-79.828
3524,SPHO,AYP,CORONEL FAP ALFREDO MENDIVIL DUARTE,AYACUCHO,PERU,-13.155,-74.204
3525,SPHY,ANS,ANDAHUAYLAS,ANDAHUAYLAS,PERU,-13.706,-73.35
3526,SPHZ,ATA,COMMANDANTE FAP GERMAN ARIAS GRAZZIANI,ANTA,PERU,-9.347,-77.598
3527,SPIM,LIM,JORGE CHAVEZ INTERNATIONAL,LIMA,PERU,-12.022,-77.114
3528,SPJI,JJI,JUANJUI,JUANJUI,PERU,-7.169,-76.728
3529,SPJJ,N/A,JAUJA,JAUJA,PERU,-11.783,-75.473
3530,SPJL,JUL,JULIACA,JULIACA,PERU,-15.467,-70.158
3531,SPJN,N/A,SAN JUAN DE MARCONA,SAN JUAN,PERU,-15.357,-75.136
3532,SPJR,N/A,MAJ GEN FAP ARMANDO REVOREDO IGLESIAS,CAJAMARCA,PERU,-7.136,-78.49
3533,SPLO,N/A,ILO,ILO,PERU,-17.695,-71.344
3534,SPLP,N/A,LAS PALMAS,LAS PALMAS,PERU,-12.161,-76.999
3535,SPME,TBP,PEDRO CANGA,TUMBES,PERU,-3.552,-80.381
3536,SPMS,YMS,MOISES BENZAQUEN RENGIFO,YURIMAGUAS,PERU,-5.894,-76.118
3537,SPNC,N/A,ALFEREZ FAP D F FERNANDINI,HUANUCO,PERU,-9.878,-76.204
3538,SPOL,N/A,COLLIQUE,COLLIQUE,PERU,-11.929,-77.061
3539,SPPY,CHH,CHACHAPOYAS,CHACHAPOYAS,PERU,-6.202,-77.856
3540,SPQT,IQT,CORONEL FAP FRANCISCO SECADA VIGNETTA,IQUITOS,PERU,-3.785,-73.309
3541,SPQU,AQP,RODRIGUEZ BALLON,AREQUIPA,PERU,-16.341,-71.583
3542,SPRM,N/A,SAN RAMON,SAN RAMON,PERU,-11.129,-75.35
3543,SPRU,TRU,CAPITAN CARLOS MARTINEZ DE PINILLOS,TRUJILLO,PERU,-8.085,-79.109
3544,SPSO,PIO,PISCO,PISCO,PERU,-13.745,-76.22
3545,SPST,TPP,TARAPOTO,TARAPOTO,PERU,-6.509,-76.373
3546,SPTN,TCQ,CORONEL FAP CARLOS CIRIANI SANTA ROSA,TACNA,PERU,-18.053,-70.276
3547,SPTP,N/A,EL PATO AB,TALARA,PERU,-4.55,-81.224
3548,SPTU,PEM,PADRE ALDAMIZ,PUERTO MALDONADO,PERU,-12.614,-69.229
3549,SPUR,PIU,CAPITAN CONCHA,PIURA,PERU,-5.206,-80.616
3550,SPYL,TYL,CAPITAN MONTES,TALARA,PERU,-4.576,-81.254
3551,SPZA,N/A,NASCA,NAZCA,PERU,-14.854,-74.961
3552,SPZO,CUZ,VELAZCO ASTETE,CUZCO,PERU,-13.536,-71.939
3553,SUAA,MVD,ANGEL S ADAMI,MONTEVIDEO,URUGUAY,-34.789,-56.264
3554,SUAG,ATI,ARTIGAS INTERNATIONAL,ARTIGAS,URUGUAY,-30.401,-56.508
3555,SUCA,CYR,LAGUNA DE LOS PATOS INTERNATIONAL,COLONIA,URUGUAY,-34.456,-57.771
3556,SUDU,N/A,SANTA BERNARDINA INTERNATIONAL,DURAZNO,URUGUAY,-33.359,-56.499
3557,SULS,N/A,CAPITAN CORBETA C A CURBELO INTERNATIONAL,MALDONADO,URUGUAY,-34.855,-55.094
3558,SUMO,MLZ,CERRO LARGO,MELO,URUGUAY,-32.338,-54.217
3559,SUMU,MVD,CARRASCO INTERNATIONAL,MONTEVIDEO,URUGUAY,-34.838,-56.03
3560,SUPE,PDP,EL JAGUEL INTERNATIONAL,PUNTA DEL ESTE,URUGUAY,-34.914,-54.921
3561,SUPU,PDU,TYDEO LARRE BORGES INTERNATIONAL,PAYSANDU,URUGUAY,-32.365,-58.061
3562,SURV,RVY,RIVERA INTERNATIONAL,RIVERA,URUGUAY,-30.974,-55.476
3563,SUSO,STY,NUEVA HESPERIDES INTERNATIONAL,SALTO,URUGUAY,-31.44,-57.991
3564,SUTB,TAW,TACUAREMBO,TACUAREMBO,URUGUAY,-31.749,-55.926
3565,SVAC,AGV,OSWALDO GUEVARA MUJICA,ACARIGUA,VENEZUELA,9.553,-69.238
3566,SVAN,AAO,ANACO,ANACO,VENEZUELA,9.429,-64.471
3567,SVAT,N/A,SAN FERNANDO DE ATABAPO,SAN FERNANDO DEATABAPO,VENEZUELA,4.052,-67.701
3568,SVBC,BLA,GENERAL JOSE ANTONIO ANZOATEGUI INTERNATIONAL,BARCELONA,VENEZUELA,10.107,-64.689
3569,SVBI,BNS,BARINAS,BARINAS,VENEZUELA,8.619,-70.221
3570,SVBL,N/A,EL LIBERTADOR AB,MARACAIBO,VENEZUELA,10.183,-67.557
3571,SVBM,BRM,BARQUISIMETO INTERNATIONAL,BARQUISIMETO,VENEZUELA,10.043,-69.358
3572,SVBS,N/A,MARISCAL SUCRE,MARACAY,VENEZUELA,10.25,-67.649
3573,SVCB,CBL,CIUDAD BOLIVAR,CIUDAD BOLIVAR,VENEZUELA,8.122,-63.537
3574,SVCD,N/A,CAICARA DE ORINOCO,CAICARA DE ORINOCO,VENEZUELA,7.626,-66.165
3575,SVCJ,N/A,SAN CARLOS,SAN CARLOS,VENEZUELA,9.649,-68.575
3576,SVCL,N/A,CALABOZO,CALABOZO,VENEZUELA,8.924,-67.417
3577,SVCN,CAJ,CANAIMA,CANAIMA,VENEZUELA,6.232,-62.854
3578,SVCO,N/A,CARORA,CARORA,VENEZUELA,10.176,-70.065
3579,SVCP,CUP,GENERAL JOSE FRANCISCO BERMUDEZ,CARUPANO,VENEZUELA,10.66,-63.262
3580,SVCR,CZE,JOSE LEONARDO CHIRINOS,CORO,VENEZUELA,11.415,-69.681
3581,SVCS,N/A,OSCAR MACHADO ZULOAGA,CARACAS,VENEZUELA,10.286,-66.816
3582,SVCU,CUM,ANTONIO JOSE DE SUCRE,CUMANA,VENEZUELA,10.45,-64.13
3583,SVCZ,N/A,CAPITAN MANUEL RIOS GUARICO AIRBASE,CARRIZAL,VENEZUELA,9.372,-66.923
3584,SVED,N/A,EL DORADO,EL DORADO,VENEZUELA,6.715,-61.639
3585,SVEZ,N/A,ELORZA,ELORZA,VENEZUELA,7.06,-69.497
3586,SVGD,N/A,GUASDUALITO,GUASDUALITO,VENEZUELA,7.211,-70.756
3587,SVGI,GUI,GUIRIA,GUIRIA,VENEZUELA,10.574,-62.313
3588,SVGU,GUQ,GUANARE,GUANARE,VENEZUELA,9.027,-69.755
3589,SVHG,N/A,HIGUEROTE,HIGUEROTE,VENEZUELA,10.462,-66.093
3590,SVIE,N/A,ANDRES MIGUEL SALAZAR MARCANO,ISLA DE COCHE,VENEZUELA,10.794,-63.981
3591,SVJC,LSP,JOSEFA CAMEJO,PARAGUANA,VENEZUELA,11.781,-70.152
3592,SVJM,N/A,SAN JUAN DE LOS MORROS,SAN JUAN DE LOS MORROS,VENEZUELA,9.907,-67.379
3593,SVLF,LFR,LA FRIA,LA FRIA,VENEZUELA,8.239,-72.271
3594,SVLO,N/A,LA ORCHILA,LA ORCHILA,VENEZUELA,11.809,-66.179
3595,SVMC,MAR,LA CHINITA INTERNATIONAL,MARACAIBO,VENEZUELA,10.558,-71.728
3596,SVMD,MRD,ALBERTO CARNEVALLI,MERIDA,VENEZUELA,8.582,-71.161
3597,SVMG,PMV,DEL CARIBE INTERNATIONAL GEN SANTAGO MARINO,PORLAMAR,VENEZUELA,10.912,-63.966
3598,SVMI,CCS,SIMON BOLIVAR INTERNATIONAL,CARACAS,VENEZUELA,10.603,-66.991
3599,SVMT,MUN,MATURIN,MATURIN,VENEZUELA,9.749,-63.152
3600,SVPA,PYH,CASIQUE ARAMARE,PUERTO AYACUCHO,VENEZUELA,5.62,-67.606
3601,SVPC,PBL,GENERAL BARTOLOME SALOM INTERNATIONAL,PUERTO CABELLO,VENEZUELA,10.48,-68.073
3602,SVPM,N/A,PARAMILLO,SAN CRISTOBAL,VENEZUELA,7.801,-72.203
3603,SVPR,PZO,GENERAL MANUEL CARLOS PIAR,GUAYANA,VENEZUELA,8.288,-62.76
3604,SVPT,N/A,PALMARITO,PALMARITO,VENEZUELA,7.576,-70.174
3605,SVSA,SVZ,SAN ANTONIO DEL TACHIRA,SAN ANTONIO,VENEZUELA,7.852,-72.435
3606,SVSB,N/A,SANTA BARBARA DE BARINAS,SANTA BARBARA,VENEZUELA,7.803,-71.166
3607,SVSO,STD,MAYOR BUENAVENTURA VIVAS,SANTO DOMINGO,VENEZUELA,7.565,-72.035
3608,SVSP,SFH,SUB TENIENTE NESTOR ARIAS,SAN FELIPE,VENEZUELA,10.279,-68.755
3609,SVSR,SFD,SAN FERNANDO DE APURE,SAN FERNANDO DE APURE,VENEZUELA,7.883,-67.444
3610,SVST,SOM,SAN TOME,SAN TOME,VENEZUELA,8.945,-64.151
3611,SVSZ,STB,SANTA BARBARA DEL ZULIA,SANTA BARBARA,VENEZUELA,8.974,-71.943
3612,SVTC,TUV,TUCUPITA,TUCUPITA,VENEZUELA,9.089,-62.094
3613,SVTM,N/A,TUMEREMO,TUMEREMO,VENEZUELA,7.249,-61.529
3614,SVVA,VLN,ARTURO MICHELENA INTERNATIONAL,VALENCIA,VENEZUELA,10.158,-67.927
3615,SVVG,N/A,JUAN PABLO PEREZ ALFONSO,MERIDA,VENEZUELA,8.624,-71.673
3616,SVVL,VLV,DR ANTONIO NICOLAS BRICENO,VALERA,VENEZUELA,9.341,-70.584
3617,SVVP,VDP,VALLE DE LA PASCUA,VALLE DE LA PASCUA,VENEZUELA,9.222,-65.993
3618,SYKM,KAR,KAMARANG,KAMARANG,GUYANA,5.865,-60.614
3619,SYLD,N/A,LINDEN,LINDEN,GUYANA,5.966,-58.27
3620,SYLT,LTM,LETHEM,LETHEM,GUYANA,3.373,-59.789
3621,TAPA,ANU,V C BIRD INTERNATIONAL,ANTIGUA,LEEWARD ISLANDS,17.137,-61.792
3622,TBPB,BGI,GRANTLEY ADAMS INTERNATIONAL,BRIDGETOWN,BARBADOS,13.074,-59.492
3623,TDCF,DCF,CANEFIELD,CANEFIELD,DOMINICA,15.337,-61.392
3624,TDPD,DOM,MELVILLE HALL,DOMINICA,DOMINICA,15.547,-61.3
3625,TFFF,FDF,LE LAMENTIN,FORT-DE-FRANCE,ANTILLES,14.591,-61.003
3626,TFFG,SFG,GRAND CASE,ST. MARTIN,ANTILLES,18.1,-63.047
3627,TFFJ,SBH,GUSTAVIA/ST.BARTHEL,ST.-BARTHELEMY,ANTILLES,17.9,-62.85
3628,TFFM,N/A,MARIE GALANTE,GRAND-BOURG,ANTILLES,15.869,-61.27
3629,TFFR,PTP,LE RAIZET,POINTE-A-PITRE,ANTILLES,16.265,-61.532
3630,TGPY,GND,POINT SALINES INTERNATIONAL,POINT SALINES,GRENADA,12.004,-61.786
3631,TIST,STT,CYRIL E KING,ST. THOMAS,VIRGIN ISL.,18.337,-64.973
3632,TISX,STX,HENRY E ROHLSEN,ST. CRIOX ISLAND,VIRGIN ISL.,17.702,-64.798
3633,TJBQ,BQN,RAFAEL HERNANDEZ,AGUADILLA,PUERTO RICO,18.495,-67.129
3634,TJFA,FAJ,DIEGO JIMENEZ TORRES,FAJARDO,PUERTO RICO,18.309,-65.662
3635,TJIG,SIG,FERNANDO LUIS RIBAS DOMINICCI,SAN JUAN,PUERTO RICO,18.457,-66.098
3636,TJMZ,MAZ,EUGENIO MARIA DE HOSTOS,MAYAGUEZ,PUERTO RICO,18.256,-67.148
3637,TJNR,NRR,ROOSEVELT ROADS NS,ROOSEVELT ROADS,PUERTO RICO,18.245,-65.643
3638,TJPS,PSE,MERCEDITA,PONCE,PUERTO RICO,18.008,-66.563
3639,TJSJ,SJU,LUIS MUNOZ MARIN INTERNATIONAL,SAN JUAN,PUERTO RICO,18.439,-66.002
3640,TKPK,SKB,ROBERT L BRADSHAW,BASSE TERRE,ST. KITTS & NEVIS,17.311,-62.719
3641,TKPN,N/A,VANCE WINKWORTH AMORY INTERNATIONAL,CHARLESTOWN,ST. KITTS & NEVIS,17.206,-62.59
3642,TLPC,SLU,GEORGE F L CHARLES,CASTRIES,ST. LUCIA ISLAND,14.02,-60.993
3643,TLPL,UVF,HEWANORRA INTERNATIONAL,HEWANDORRA,ST. LUCIA ISLAND,13.733,-60.953
3644,TNCA,AUA,REINA BEATRIX INTERNATIONAL,ORANJESTAD,ARUBA,12.501,-70.015
3645,TNCB,BON,FLAMINGO,KRALENDIJK,ANTILLES,12.131,-68.268
3646,TNCC,CUR,HATO,WILLEMSTAD,ANTILLES,12.189,-68.96
3647,TNCE,EUX,F D ROOSEVELT,ORANJESTAD,ANTILLES,17.496,-62.979
3648,TNCM,SXM,PRINCESS JULIANA INTERNATIONAL,PHILIPSBURG,ANTILLES,18.041,-63.109
3649,TQPF,AXA,WALLBLAKE,THE VALLEY,ANGUILLA ISL.,18.205,-63.055
3650,TRPM,MNI,SANTEE COOPER RGNL,PLYMOUTH,MONTSERRAT ISLAND,33.587,-80.209
3651,TTCP,TAB,CROWN POINT,SCARBOROUGH,TRINIDAD & TOBAGO,11.149,-60.832
3652,TTPP,POS,PIARCO,PORT-OF-SPAIN,TRINIDAD & TOBAGO,10.595,-61.337
3653,TUPJ,EIS,TERRANCE B LETTSOME INTERNATIONAL,ROADTOWN/BEEF ISLAND,VIRGIN ISL.,18.445,-64.543
3654,TVSB,N/A,J F MITCHELL,BEQUIA,ST.VINCENT/GRENADINES,12.988,-61.262
3655,TVSC,CIW,CANOUAN,CANOUAN ISLAND,ST.VINCENT/GRENADINES,12.699,-61.342
3656,TVSM,MQS,MUSTIQUE,MUSTIQUE,ST.VINCENT/GRENADINES,12.887,-61.18
